instant,dteday,season,year,month,hour,is_holiday,weekday,is_workingday,weather_cond,temperature,feeling_temperature,humidity,windspeed,casual,registered,total_count,time_of_day,temp_category,weather_daily
16791,2012-12-07,Winter,2012,December,9,0,5,1,Misty/Cloudy,0.3,0.303,0.81,0.1343,10,291,301,Morning,Mild,Misty/Cloudy
16792,2012-12-07,Winter,2012,December,10,0,5,1,Misty/Cloudy,0.32,0.3182,0.76,0.1642,16,150,166,Morning,Mild,Misty/Cloudy
16793,2012-12-07,Winter,2012,December,11,0,5,1,Misty/Cloudy,0.32,0.3182,0.76,0.194,20,183,203,Morning,Mild,Misty/Cloudy
16794,2012-12-07,Winter,2012,December,12,0,5,1,Misty/Cloudy,0.34,0.3333,0.71,0.194,36,204,240,Afternoon,Mild,Misty/Cloudy
16795,2012-12-07,Winter,2012,December,13,0,5,1,Misty/Cloudy,0.36,0.3485,0.66,0.1343,23,197,220,Afternoon,Mild,Misty/Cloudy
16796,2012-12-07,Winter,2012,December,14,0,5,1,Misty/Cloudy,0.36,0.3485,0.71,0.1642,40,175,215,Afternoon,Mild,Misty/Cloudy
16797,2012-12-07,Winter,2012,December,15,0,5,1,Misty/Cloudy,0.36,0.3485,0.71,0.1642,34,269,303,Afternoon,Mild,Misty/Cloudy
16798,2012-12-07,Winter,2012,December,16,0,5,1,Clear/Partly Cloudy,0.36,0.3485,0.76,0.1343,39,336,375,Afternoon,Mild,Misty/Cloudy
16799,2012-12-07,Winter,2012,December,17,0,5,1,Misty/Cloudy,0.38,0.3939,0.66,0.0,29,539,568,Evening,Mild,Misty/Cloudy
16800,2012-12-07,Winter,2012,December,18,0,5,1,Misty/Cloudy,0.38,0.3939,0.71,0.1045,25,473,498,Evening,Mild,Misty/Cloudy
16801,2012-12-07,Winter,2012,December,19,0,5,1,Misty/Cloudy,0.38,0.3939,0.76,0.0,15,337,352,Evening,Mild,Misty/Cloudy
16802,2012-12-07,Winter,2012,December,20,0,5,1,Light Snow/Rain,0.38,0.3939,0.76,0.1045,12,229,241,Evening,Mild,Misty/Cloudy
16803,2012-12-07,Winter,2012,December,21,0,5,1,Misty/Cloudy,0.36,0.3636,0.93,0.1045,9,162,171,Evening,Mild,Misty/Cloudy
16804,2012-12-07,Winter,2012,December,22,0,5,1,Misty/Cloudy,0.36,0.3636,0.93,0.0896,15,150,165,Evening,Mild,Misty/Cloudy
16805,2012-12-07,Winter,2012,December,23,0,5,1,Misty/Cloudy,0.36,0.3636,0.93,0.0896,6,116,122,Evening,Mild,Misty/Cloudy
16806,2012-12-08,Winter,2012,December,0,0,6,0,Misty/Cloudy,0.36,0.3636,0.93,0.0896,5,98,103,Morning,Mild,Misty/Cloudy
16807,2012-12-08,Winter,2012,December,1,0,6,0,Misty/Cloudy,0.36,0.3485,0.93,0.1343,16,84,100,Morning,Mild,Misty/Cloudy
16808,2012-12-08,Winter,2012,December,2,0,6,0,Misty/Cloudy,0.36,0.3485,0.93,0.1343,3,67,70,Morning,Mild,Misty/Cloudy
16809,2012-12-08,Winter,2012,December,3,0,6,0,Misty/Cloudy,0.36,0.3636,0.93,0.1045,6,23,29,Morning,Mild,Misty/Cloudy
16810,2012-12-08,Winter,2012,December,4,0,6,0,Misty/Cloudy,0.36,0.3788,0.93,0.0,3,9,12,Morning,Mild,Misty/Cloudy
16811,2012-12-08,Winter,2012,December,5,0,6,0,Misty/Cloudy,0.36,0.3636,0.93,0.1045,2,4,6,Morning,Mild,Misty/Cloudy
16812,2012-12-08,Winter,2012,December,6,0,6,0,Misty/Cloudy,0.36,0.3636,0.93,0.1045,1,19,20,Morning,Mild,Misty/Cloudy
16813,2012-12-08,Winter,2012,December,7,0,6,0,Misty/Cloudy,0.36,0.3636,1.0,0.0896,3,36,39,Morning,Mild,Misty/Cloudy
16814,2012-12-08,Winter,2012,December,8,0,6,0,Misty/Cloudy,0.38,0.3939,0.94,0.0896,5,106,111,Morning,Mild,Misty/Cloudy
16815,2012-12-08,Winter,2012,December,9,0,6,0,Misty/Cloudy,0.38,0.3939,0.94,0.0,17,153,170,Morning,Mild,Misty/Cloudy
16816,2012-12-08,Winter,2012,December,10,0,6,0,Misty/Cloudy,0.4,0.4091,0.87,0.1343,43,244,287,Morning,Mild,Misty/Cloudy
16817,2012-12-08,Winter,2012,December,11,0,6,0,Misty/Cloudy,0.4,0.4091,0.87,0.1045,63,341,404,Morning,Mild,Misty/Cloudy
16818,2012-12-08,Winter,2012,December,12,0,6,0,Misty/Cloudy,0.4,0.4091,0.87,0.2239,122,364,486,Afternoon,Mild,Misty/Cloudy
16819,2012-12-08,Winter,2012,December,13,0,6,0,Misty/Cloudy,0.4,0.4091,0.87,0.1642,148,399,547,Afternoon,Mild,Misty/Cloudy
16820,2012-12-08,Winter,2012,December,14,0,6,0,Misty/Cloudy,0.4,0.4091,0.87,0.2836,164,378,542,Afternoon,Mild,Misty/Cloudy
16821,2012-12-08,Winter,2012,December,15,0,6,0,Clear/Partly Cloudy,0.42,0.4242,0.82,0.1642,167,374,541,Afternoon,Mild,Misty/Cloudy
16822,2012-12-08,Winter,2012,December,16,0,6,0,Clear/Partly Cloudy,0.42,0.4242,0.82,0.1642,139,368,507,Afternoon,Mild,Misty/Cloudy
16823,2012-12-08,Winter,2012,December,17,0,6,0,Clear/Partly Cloudy,0.38,0.3939,0.87,0.1343,77,268,345,Evening,Mild,Misty/Cloudy
16824,2012-12-08,Winter,2012,December,18,0,6,0,Clear/Partly Cloudy,0.4,0.4091,0.87,0.1045,40,264,304,Evening,Mild,Misty/Cloudy
16825,2012-12-08,Winter,2012,December,19,0,6,0,Clear/Partly Cloudy,0.4,0.4091,0.87,0.0,34,212,246,Evening,Mild,Misty/Cloudy
16826,2012-12-08,Winter,2012,December,20,0,6,0,Misty/Cloudy,0.36,0.3788,1.0,0.0,20,162,182,Evening,Mild,Misty/Cloudy
16827,2012-12-08,Winter,2012,December,21,0,6,0,Misty/Cloudy,0.36,0.3788,1.0,0.0,34,175,209,Evening,Mild,Misty/Cloudy
16828,2012-12-08,Winter,2012,December,22,0,6,0,Misty/Cloudy,0.38,0.3939,0.94,0.1045,23,137,160,Evening,Mild,Misty/Cloudy
16829,2012-12-08,Winter,2012,December,23,0,6,0,Misty/Cloudy,0.4,0.4091,0.94,0.0,18,144,162,Evening,Mild,Misty/Cloudy
16830,2012-12-09,Winter,2012,December,0,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.1343,15,103,118,Morning,Mild,Misty/Cloudy
16831,2012-12-09,Winter,2012,December,1,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.1045,17,85,102,Morning,Mild,Misty/Cloudy
16832,2012-12-09,Winter,2012,December,2,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.1045,8,70,78,Morning,Mild,Misty/Cloudy
16833,2012-12-09,Winter,2012,December,3,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.1045,14,34,48,Morning,Mild,Misty/Cloudy
16834,2012-12-09,Winter,2012,December,4,0,0,0,Misty/Cloudy,0.4,0.4091,0.94,0.1045,1,11,12,Morning,Mild,Misty/Cloudy
16835,2012-12-09,Winter,2012,December,5,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.1045,0,8,8,Morning,Mild,Misty/Cloudy
16836,2012-12-09,Winter,2012,December,6,0,0,0,Light Snow/Rain,0.4,0.4091,0.94,0.1045,0,6,6,Morning,Mild,Misty/Cloudy
16837,2012-12-09,Winter,2012,December,7,0,0,0,Light Snow/Rain,0.4,0.4091,0.87,0.2239,1,22,23,Morning,Mild,Misty/Cloudy
16838,2012-12-09,Winter,2012,December,8,0,0,0,Light Snow/Rain,0.4,0.4091,0.87,0.1642,1,68,69,Morning,Mild,Misty/Cloudy
16839,2012-12-09,Winter,2012,December,9,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.2537,9,94,103,Morning,Mild,Misty/Cloudy
16840,2012-12-09,Winter,2012,December,10,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.2836,39,180,219,Morning,Mild,Misty/Cloudy
16841,2012-12-09,Winter,2012,December,11,0,0,0,Misty/Cloudy,0.4,0.4091,0.87,0.2985,40,210,250,Morning,Mild,Misty/Cloudy
16842,2012-12-09,Winter,2012,December,12,0,0,0,Misty/Cloudy,0.4,0.4091,0.82,0.2985,60,255,315,Afternoon,Mild,Misty/Cloudy
16843,2012-12-09,Winter,2012,December,13,0,0,0,Misty/Cloudy,0.38,0.3939,0.87,0.2836,65,220,285,Afternoon,Mild,Misty/Cloudy
16844,2012-12-09,Winter,2012,December,14,0,0,0,Misty/Cloudy,0.38,0.3939,0.87,0.194,42,190,232,Afternoon,Mild,Misty/Cloudy
16845,2012-12-09,Winter,2012,December,15,0,0,0,Light Snow/Rain,0.36,0.3485,0.93,0.1642,25,200,225,Afternoon,Mild,Misty/Cloudy
16846,2012-12-09,Winter,2012,December,16,0,0,0,Light Snow/Rain,0.36,0.3485,0.93,0.1642,33,220,253,Afternoon,Mild,Misty/Cloudy
16847,2012-12-09,Winter,2012,December,17,0,0,0,Light Snow/Rain,0.36,0.3485,0.93,0.1343,20,209,229,Evening,Mild,Misty/Cloudy
16848,2012-12-09,Winter,2012,December,18,0,0,0,Light Snow/Rain,0.36,0.3636,0.93,0.0896,17,181,198,Evening,Mild,Misty/Cloudy
16849,2012-12-09,Winter,2012,December,19,0,0,0,Light Snow/Rain,0.38,0.3939,0.94,0.0896,12,110,122,Evening,Mild,Misty/Cloudy
16850,2012-12-09,Winter,2012,December,20,0,0,0,Light Snow/Rain,0.36,0.3636,1.0,0.0896,6,102,108,Evening,Mild,Misty/Cloudy
16851,2012-12-09,Winter,2012,December,21,0,0,0,Misty/Cloudy,0.36,0.3636,1.0,0.1045,10,86,96,Evening,Mild,Misty/Cloudy
16852,2012-12-09,Winter,2012,December,22,0,0,0,Light Snow/Rain,0.36,0.3636,0.93,0.1045,3,75,78,Evening,Mild,Misty/Cloudy
16853,2012-12-09,Winter,2012,December,23,0,0,0,Light Snow/Rain,0.36,0.3636,1.0,0.0896,3,48,51,Evening,Mild,Misty/Cloudy
16854,2012-12-10,Winter,2012,December,0,0,1,1,Light Snow/Rain,0.36,0.3636,1.0,0.0896,0,20,20,Morning,Mild,Misty/Cloudy
16855,2012-12-10,Winter,2012,December,1,0,1,1,Misty/Cloudy,0.36,0.3788,1.0,0.0,0,4,4,Morning,Mild,Misty/Cloudy
16856,2012-12-10,Winter,2012,December,2,0,1,1,Misty/Cloudy,0.38,0.3939,0.94,0.1045,2,3,5,Morning,Mild,Misty/Cloudy
16857,2012-12-10,Winter,2012,December,3,0,1,1,Misty/Cloudy,0.38,0.3939,0.94,0.1045,0,4,4,Morning,Mild,Misty/Cloudy
16858,2012-12-10,Winter,2012,December,4,0,1,1,Misty/Cloudy,0.38,0.3939,0.94,0.1045,3,9,12,Morning,Mild,Misty/Cloudy
16859,2012-12-10,Winter,2012,December,5,0,1,1,Misty/Cloudy,0.38,0.3939,0.94,0.1045,0,27,27,Morning,Mild,Misty/Cloudy
16860,2012-12-10,Winter,2012,December,6,0,1,1,Misty/Cloudy,0.38,0.3939,0.94,0.1642,2,121,123,Morning,Mild,Misty/Cloudy
16861,2012-12-10,Winter,2012,December,7,0,1,1,Misty/Cloudy,0.38,0.3939,0.94,0.2537,3,291,294,Morning,Mild,Misty/Cloudy
16862,2012-12-10,Winter,2012,December,8,0,1,1,Misty/Cloudy,0.42,0.4242,1.0,0.2537,9,575,584,Morning,Mild,Misty/Cloudy
16863,2012-12-10,Winter,2012,December,9,0,1,1,Misty/Cloudy,0.42,0.4242,1.0,0.2239,11,273,284,Morning,Mild,Misty/Cloudy
16864,2012-12-10,Winter,2012,December,10,0,1,1,Misty/Cloudy,0.44,0.4394,0.94,0.2239,12,121,133,Morning,Mild,Misty/Cloudy
16865,2012-12-10,Winter,2012,December,11,0,1,1,Light Snow/Rain,0.46,0.4545,0.94,0.2239,8,126,134,Morning,Mild,Misty/Cloudy
16866,2012-12-10,Winter,2012,December,12,0,1,1,Light Snow/Rain,0.44,0.4394,1.0,0.2239,23,150,173,Afternoon,Mild,Misty/Cloudy
16867,2012-12-10,Winter,2012,December,13,0,1,1,Light Snow/Rain,0.44,0.4394,1.0,0.2239,30,190,220,Afternoon,Mild,Misty/Cloudy
16868,2012-12-10,Winter,2012,December,14,0,1,1,Misty/Cloudy,0.5,0.4848,0.94,0.2239,31,179,210,Afternoon,Mild,Misty/Cloudy
16869,2012-12-10,Winter,2012,December,15,0,1,1,Misty/Cloudy,0.5,0.4848,0.87,0.1642,29,207,236,Afternoon,Mild,Misty/Cloudy
16870,2012-12-10,Winter,2012,December,16,0,1,1,Misty/Cloudy,0.5,0.4848,0.88,0.1045,37,308,345,Afternoon,Mild,Misty/Cloudy
16871,2012-12-10,Winter,2012,December,17,0,1,1,Misty/Cloudy,0.48,0.4697,0.82,0.2836,38,578,616,Evening,Mild,Misty/Cloudy
16872,2012-12-10,Winter,2012,December,18,0,1,1,Misty/Cloudy,0.46,0.4545,0.88,0.2836,20,544,564,Evening,Mild,Misty/Cloudy
16873,2012-12-10,Winter,2012,December,19,0,1,1,Clear/Partly Cloudy,0.52,0.5,0.77,0.2836,18,409,427,Evening,Mild,Misty/Cloudy
16874,2012-12-10,Winter,2012,December,20,0,1,1,Clear/Partly Cloudy,0.46,0.4545,0.88,0.2537,13,287,300,Evening,Mild,Misty/Cloudy
16875,2012-12-10,Winter,2012,December,21,0,1,1,Misty/Cloudy,0.46,0.4545,0.94,0.194,21,224,245,Evening,Mild,Misty/Cloudy
16876,2012-12-10,Winter,2012,December,22,0,1,1,Misty/Cloudy,0.5,0.4848,0.82,0.2239,11,115,126,Evening,Mild,Misty/Cloudy
16877,2012-12-10,Winter,2012,December,23,0,1,1,Clear/Partly Cloudy,0.46,0.4545,0.88,0.2537,8,76,84,Evening,Mild,Misty/Cloudy
16878,2012-12-11,Winter,2012,December,0,0,2,1,Light Snow/Rain,0.46,0.4545,0.77,0.4627,2,29,31,Morning,Mild,Misty/Cloudy
16879,2012-12-11,Winter,2012,December,1,0,2,1,Clear/Partly Cloudy,0.42,0.4242,0.71,0.4478,1,7,8,Morning,Mild,Misty/Cloudy
16880,2012-12-11,Winter,2012,December,2,0,2,1,Misty/Cloudy,0.4,0.4091,0.66,0.3284,0,1,1,Morning,Mild,Misty/Cloudy
16881,2012-12-11,Winter,2012,December,3,0,2,1,Light Snow/Rain,0.36,0.3333,0.76,0.2836,0,3,3,Morning,Mild,Misty/Cloudy
16882,2012-12-11,Winter,2012,December,4,0,2,1,Misty/Cloudy,0.34,0.3182,0.76,0.2836,0,8,8,Morning,Mild,Misty/Cloudy
16883,2012-12-11,Winter,2012,December,5,0,2,1,Light Snow/Rain,0.34,0.303,0.71,0.3284,1,40,41,Morning,Mild,Misty/Cloudy
16884,2012-12-11,Winter,2012,December,6,0,2,1,Misty/Cloudy,0.34,0.303,0.71,0.2985,0,118,118,Morning,Mild,Misty/Cloudy
16885,2012-12-11,Winter,2012,December,7,0,2,1,Clear/Partly Cloudy,0.34,0.303,0.66,0.4179,8,372,380,Morning,Mild,Misty/Cloudy
16886,2012-12-11,Winter,2012,December,8,0,2,1,Misty/Cloudy,0.34,0.303,0.61,0.2985,16,708,724,Morning,Mild,Misty/Cloudy
16887,2012-12-11,Winter,2012,December,9,0,2,1,Clear/Partly Cloudy,0.34,0.303,0.61,0.3881,12,322,334,Morning,Mild,Misty/Cloudy
16888,2012-12-11,Winter,2012,December,10,0,2,1,Clear/Partly Cloudy,0.36,0.3333,0.57,0.3284,12,142,154,Morning,Mild,Misty/Cloudy
16889,2012-12-11,Winter,2012,December,11,0,2,1,Misty/Cloudy,0.36,0.3333,0.53,0.3582,28,145,173,Morning,Mild,Misty/Cloudy
16890,2012-12-11,Winter,2012,December,12,0,2,1,Misty/Cloudy,0.36,0.3182,0.53,0.4478,13,213,226,Afternoon,Mild,Misty/Cloudy
16891,2012-12-11,Winter,2012,December,13,0,2,1,Misty/Cloudy,0.38,0.3939,0.5,0.2239,28,226,254,Afternoon,Mild,Misty/Cloudy
16892,2012-12-11,Winter,2012,December,14,0,2,1,Misty/Cloudy,0.38,0.3939,0.5,0.2239,19,185,204,Afternoon,Mild,Misty/Cloudy
16893,2012-12-11,Winter,2012,December,15,0,2,1,Misty/Cloudy,0.38,0.3939,0.5,0.2239,20,250,270,Afternoon,Mild,Misty/Cloudy
16894,2012-12-11,Winter,2012,December,16,0,2,1,Misty/Cloudy,0.38,0.3939,0.5,0.2239,24,334,358,Afternoon,Mild,Misty/Cloudy
16895,2012-12-11,Winter,2012,December,17,0,2,1,Clear/Partly Cloudy,0.32,0.303,0.53,0.2239,21,580,601,Evening,Mild,Misty/Cloudy
16896,2012-12-11,Winter,2012,December,18,0,2,1,Clear/Partly Cloudy,0.32,0.303,0.53,0.2239,23,523,546,Evening,Mild,Misty/Cloudy
16897,2012-12-11,Winter,2012,December,19,0,2,1,Clear/Partly Cloudy,0.32,0.303,0.53,0.2239,21,412,433,Evening,Mild,Misty/Cloudy
16898,2012-12-11,Winter,2012,December,20,0,2,1,Clear/Partly Cloudy,0.32,0.303,0.53,0.2239,9,248,257,Evening,Mild,Misty/Cloudy
16899,2012-12-11,Winter,2012,December,21,0,2,1,Clear/Partly Cloudy,0.32,0.3182,0.53,0.194,14,193,207,Evening,Mild,Misty/Cloudy
16900,2012-12-11,Winter,2012,December,22,0,2,1,Clear/Partly Cloudy,0.3,0.2879,0.56,0.2239,6,100,106,Evening,Mild,Misty/Cloudy
16901,2012-12-11,Winter,2012,December,23,0,2,1,Clear/Partly Cloudy,0.3,0.2879,0.52,0.2239,4,60,64,Evening,Mild,Misty/Cloudy
16902,2012-12-12,Winter,2012,December,0,0,3,1,Clear/Partly Cloudy,0.3,0.303,0.52,0.1642,1,33,34,Morning,Cold,Misty/Cloudy
16903,2012-12-12,Winter,2012,December,1,0,3,1,Clear/Partly Cloudy,0.28,0.2727,0.61,0.2239,3,18,21,Morning,Cold,Misty/Cloudy
16904,2012-12-12,Winter,2012,December,2,0,3,1,Clear/Partly Cloudy,0.28,0.2727,0.56,0.1642,5,4,9,Morning,Cold,Misty/Cloudy
16905,2012-12-12,Winter,2012,December,3,0,3,1,Clear/Partly Cloudy,0.26,0.2727,0.6,0.1343,3,7,10,Morning,Cold,Misty/Cloudy
16906,2012-12-12,Winter,2012,December,4,0,3,1,Clear/Partly Cloudy,0.26,0.303,0.6,0.0,0,4,4,Morning,Cold,Misty/Cloudy
16907,2012-12-12,Winter,2012,December,5,0,3,1,Clear/Partly Cloudy,0.26,0.2576,0.6,0.194,0,37,37,Morning,Cold,Misty/Cloudy
16908,2012-12-12,Winter,2012,December,6,0,3,1,Misty/Cloudy,0.26,0.2424,0.6,0.2537,2,126,128,Morning,Cold,Misty/Cloudy
16909,2012-12-12,Winter,2012,December,7,0,3,1,Misty/Cloudy,0.26,0.2576,0.6,0.194,3,366,369,Morning,Cold,Misty/Cloudy
16910,2012-12-12,Winter,2012,December,8,0,3,1,Misty/Cloudy,0.26,0.2576,0.65,0.1642,18,670,688,Morning,Cold,Misty/Cloudy
16911,2012-12-12,Winter,2012,December,9,0,3,1,Misty/Cloudy,0.28,0.2879,0.61,0.1343,13,272,285,Morning,Cold,Misty/Cloudy
16912,2012-12-12,Winter,2012,December,10,0,3,1,Misty/Cloudy,0.3,0.303,0.56,0.1642,20,116,136,Morning,Cold,Misty/Cloudy
16913,2012-12-12,Winter,2012,December,11,0,3,1,Misty/Cloudy,0.32,0.303,0.49,0.2239,24,148,172,Morning,Cold,Misty/Cloudy
16914,2012-12-12,Winter,2012,December,12,0,3,1,Misty/Cloudy,0.34,0.3636,0.42,0.0,14,218,232,Afternoon,Cold,Misty/Cloudy
16915,2012-12-12,Winter,2012,December,13,0,3,1,Misty/Cloudy,0.34,0.3636,0.42,0.0,18,220,238,Afternoon,Cold,Misty/Cloudy
16916,2012-12-12,Winter,2012,December,14,0,3,1,Misty/Cloudy,0.34,0.3636,0.46,0.0,34,191,225,Afternoon,Cold,Misty/Cloudy
16917,2012-12-12,Winter,2012,December,15,0,3,1,Misty/Cloudy,0.34,0.3485,0.46,0.1045,21,207,228,Afternoon,Cold,Misty/Cloudy
16918,2012-12-12,Winter,2012,December,16,0,3,1,Misty/Cloudy,0.34,0.3333,0.46,0.1343,19,310,329,Afternoon,Cold,Misty/Cloudy
16919,2012-12-12,Winter,2012,December,17,0,3,1,Misty/Cloudy,0.32,0.303,0.53,0.2239,21,540,561,Evening,Cold,Misty/Cloudy
16920,2012-12-12,Winter,2012,December,18,0,3,1,Misty/Cloudy,0.32,0.303,0.49,0.2239,25,515,540,Evening,Cold,Misty/Cloudy
16921,2012-12-12,Winter,2012,December,19,0,3,1,Misty/Cloudy,0.3,0.2879,0.56,0.2239,18,384,402,Evening,Cold,Misty/Cloudy
16922,2012-12-12,Winter,2012,December,20,0,3,1,Clear/Partly Cloudy,0.3,0.2879,0.52,0.2836,25,243,268,Evening,Cold,Misty/Cloudy
16923,2012-12-12,Winter,2012,December,21,0,3,1,Misty/Cloudy,0.3,0.2879,0.52,0.2537,16,186,202,Evening,Cold,Misty/Cloudy
16924,2012-12-12,Winter,2012,December,22,0,3,1,Misty/Cloudy,0.3,0.2879,0.52,0.2239,4,118,122,Evening,Cold,Misty/Cloudy
16925,2012-12-12,Winter,2012,December,23,0,3,1,Misty/Cloudy,0.28,0.2727,0.56,0.2239,3,76,79,Evening,Cold,Misty/Cloudy
16926,2012-12-13,Winter,2012,December,0,0,4,1,Misty/Cloudy,0.28,0.2727,0.52,0.2239,1,31,32,Morning,Cold,Clear/Partly Cloudy
16927,2012-12-13,Winter,2012,December,1,0,4,1,Misty/Cloudy,0.28,0.2576,0.52,0.2836,4,19,23,Morning,Cold,Clear/Partly Cloudy
16928,2012-12-13,Winter,2012,December,2,0,4,1,Misty/Cloudy,0.26,0.2424,0.56,0.2537,3,5,8,Morning,Cold,Clear/Partly Cloudy
16929,2012-12-13,Winter,2012,December,3,0,4,1,Misty/Cloudy,0.26,0.2424,0.56,0.2836,0,2,2,Morning,Cold,Clear/Partly Cloudy
16930,2012-12-13,Winter,2012,December,4,0,4,1,Misty/Cloudy,0.26,0.2576,0.56,0.194,0,8,8,Morning,Cold,Clear/Partly Cloudy
16931,2012-12-13,Winter,2012,December,5,0,4,1,Misty/Cloudy,0.26,0.2576,0.56,0.1642,2,31,33,Morning,Cold,Clear/Partly Cloudy
16932,2012-12-13,Winter,2012,December,6,0,4,1,Clear/Partly Cloudy,0.26,0.2424,0.56,0.2537,2,112,114,Morning,Cold,Clear/Partly Cloudy
16933,2012-12-13,Winter,2012,December,7,0,4,1,Clear/Partly Cloudy,0.24,0.2273,0.6,0.2239,5,380,385,Morning,Cold,Clear/Partly Cloudy
16934,2012-12-13,Winter,2012,December,8,0,4,1,Clear/Partly Cloudy,0.24,0.2273,0.6,0.194,24,655,679,Morning,Cold,Clear/Partly Cloudy
16935,2012-12-13,Winter,2012,December,9,0,4,1,Clear/Partly Cloudy,0.28,0.2727,0.52,0.2537,25,300,325,Morning,Cold,Clear/Partly Cloudy
16936,2012-12-13,Winter,2012,December,10,0,4,1,Clear/Partly Cloudy,0.32,0.303,0.45,0.2836,28,139,167,Morning,Cold,Clear/Partly Cloudy
16937,2012-12-13,Winter,2012,December,11,0,4,1,Clear/Partly Cloudy,0.34,0.3182,0.42,0.2537,25,164,189,Morning,Cold,Clear/Partly Cloudy
16938,2012-12-13,Winter,2012,December,12,0,4,1,Clear/Partly Cloudy,0.36,0.3333,0.4,0.2537,30,252,282,Afternoon,Cold,Clear/Partly Cloudy
16939,2012-12-13,Winter,2012,December,13,0,4,1,Clear/Partly Cloudy,0.36,0.3485,0.34,0.194,41,230,271,Afternoon,Cold,Clear/Partly Cloudy
16940,2012-12-13,Winter,2012,December,14,0,4,1,Clear/Partly Cloudy,0.36,0.3485,0.34,0.1642,31,211,242,Afternoon,Cold,Clear/Partly Cloudy
16941,2012-12-13,Winter,2012,December,15,0,4,1,Clear/Partly Cloudy,0.36,0.3485,0.34,0.1343,40,240,280,Afternoon,Cold,Clear/Partly Cloudy
16942,2012-12-13,Winter,2012,December,16,0,4,1,Clear/Partly Cloudy,0.34,0.3485,0.39,0.1045,50,356,406,Afternoon,Cold,Clear/Partly Cloudy
16943,2012-12-13,Winter,2012,December,17,0,4,1,Clear/Partly Cloudy,0.32,0.3333,0.42,0.1045,43,507,550,Evening,Cold,Clear/Partly Cloudy
16944,2012-12-13,Winter,2012,December,18,0,4,1,Clear/Partly Cloudy,0.32,0.3333,0.42,0.1045,20,446,466,Evening,Cold,Clear/Partly Cloudy
16945,2012-12-13,Winter,2012,December,19,0,4,1,Clear/Partly Cloudy,0.3,0.303,0.45,0.1642,20,328,348,Evening,Cold,Clear/Partly Cloudy
16946,2012-12-13,Winter,2012,December,20,0,4,1,Clear/Partly Cloudy,0.3,0.3333,0.45,0.0,6,235,241,Evening,Cold,Clear/Partly Cloudy
16947,2012-12-13,Winter,2012,December,21,0,4,1,Clear/Partly Cloudy,0.28,0.3182,0.48,0.0,13,200,213,Evening,Cold,Clear/Partly Cloudy
16948,2012-12-13,Winter,2012,December,22,0,4,1,Clear/Partly Cloudy,0.26,0.2879,0.6,0.0896,7,141,148,Evening,Cold,Clear/Partly Cloudy
16949,2012-12-13,Winter,2012,December,23,0,4,1,Clear/Partly Cloudy,0.26,0.303,0.6,0.0,5,115,120,Evening,Cold,Clear/Partly Cloudy
16950,2012-12-14,Winter,2012,December,0,0,5,1,Clear/Partly Cloudy,0.22,0.2576,0.64,0.0896,4,43,47,Morning,Cold,Clear/Partly Cloudy
16951,2012-12-14,Winter,2012,December,1,0,5,1,Clear/Partly Cloudy,0.22,0.2576,0.69,0.0896,0,26,26,Morning,Cold,Clear/Partly Cloudy
16952,2012-12-14,Winter,2012,December,2,0,5,1,Clear/Partly Cloudy,0.22,0.2727,0.69,0.0,3,6,9,Morning,Cold,Clear/Partly Cloudy
16953,2012-12-14,Winter,2012,December,3,0,5,1,Clear/Partly Cloudy,0.2,0.2273,0.69,0.1045,0,12,12,Morning,Cold,Clear/Partly Cloudy
16954,2012-12-14,Winter,2012,December,4,0,5,1,Clear/Partly Cloudy,0.2,0.2273,0.75,0.0896,1,9,10,Morning,Cold,Clear/Partly Cloudy
16955,2012-12-14,Winter,2012,December,5,0,5,1,Clear/Partly Cloudy,0.2,0.2273,0.69,0.1045,0,34,34,Morning,Cold,Clear/Partly Cloudy
16956,2012-12-14,Winter,2012,December,6,0,5,1,Clear/Partly Cloudy,0.16,0.1818,0.8,0.1045,1,112,113,Morning,Cold,Clear/Partly Cloudy
16957,2012-12-14,Winter,2012,December,7,0,5,1,Clear/Partly Cloudy,0.2,0.2121,0.72,0.1045,3,305,308,Morning,Cold,Clear/Partly Cloudy
16958,2012-12-14,Winter,2012,December,8,0,5,1,Clear/Partly Cloudy,0.2,0.2273,0.69,0.0896,13,623,636,Morning,Cold,Clear/Partly Cloudy
16959,2012-12-14,Winter,2012,December,9,0,5,1,Clear/Partly Cloudy,0.24,0.2424,0.75,0.1343,13,330,343,Morning,Cold,Clear/Partly Cloudy
16960,2012-12-14,Winter,2012,December,10,0,5,1,Clear/Partly Cloudy,0.26,0.2576,0.81,0.194,28,162,190,Morning,Cold,Clear/Partly Cloudy
16961,2012-12-14,Winter,2012,December,11,0,5,1,Clear/Partly Cloudy,0.32,0.303,0.65,0.194,31,180,211,Morning,Cold,Clear/Partly Cloudy
16962,2012-12-14,Winter,2012,December,12,0,5,1,Clear/Partly Cloudy,0.36,0.3485,0.5,0.194,29,244,273,Afternoon,Cold,Clear/Partly Cloudy
